Tagabebe,112506014
Natividad,126502022
Santo Angel Sur,43426026
Calagbangan,51734014
Esteves,37702023
Hoyo,42118057
Lingion,101314010
Liawao,153601015
Salvador,104204012
Malaig,153603056
Himayangan,86406011
Patic,64522017
Dolorosa (Dolorosa Inapatan),51723007
Barangay 33 (Buwan-buwan),42105027
La Union,160306008
Leron,21508009
Tag-amakan,72206024
Cañogan Alto,23136018
Palitod,144406008
Paliton,76105009
Macasampen,153825007
Acacia,137502001
Guerrero (Pob.),12809013
Rizal Norte,61917033
Siapar,15505019
Porot (San Jose),52006022
Poblacion (Maasim),128004014
Datalbukay,128002011
San Francisco (Pob.),112315029
Nambbalan Sur,21529048
Pamosaingan,166723006
Malihud,175305008
Arsenal Aduana,63022007
Puguil,13318011
Talon Uno,137601008
Puguin,148102014
Upi,23113025
Badtasan,128003001
Upa,41018017
Wari-wari,63032023
Magsaysay (Responde),83724014
Benoligan,124704005
Baroy Daku,103503003
Puguis,141110013
Santa Catalina Matanda,31419030
Cagbalete II,45627007
Ned,126319013
Gabawan,50503019
Ariston Weste,15506003
Nes,124709032
San Maximo,15529019
Tagoc,64515028
Tubig Tanah,157002048
Gogo,63019010
Panginman,63028069
Bequi-Walin,12911002
Nabong,86013026
Bonot-Santa Rosa,51708009
Begong,97344001
Kehi Niog,156608005
Igdagmay,63040040
Batican,45620014
Rosary Heights XII,129804031
Kamandugan,174005023
Luparan,112414012
Bantinan,25012004
Tulay na Bato (Pob.),34902028
Bucal II,42113003
Refugio,64505034
Calabawan,72225003
Tuyabang Alto,104209043
Kaya-kaya,153828004
Macasipac,43427013
Macabaclay,34902013
Lawi-lawi,150703031
Bikal,51718014
Mampang,97332048
Barangay V-D (Pob.),43424023
Bangcuang,150706038
Cagdapao,166818007
Pariancillo Villa,137504022
Ambasing,144409003
Pologon,86007063
Central Poblacion,72234006
Luta,142704014
Inaladan,153837008
Dulian (Upper Bunguiao),97332027
Magubilan,61909032
Suquib,144403013
Montinola,63040058
Maninihon,74606013
Palasaan,141111009
Walker,60614047
Salvacion II,34916026
Villa Magsaysay,83705018
Babayongan,72222002
Mabayawas,50507022
Pagangan,124717012
Dananao,143215010
Balungis,124712006
Kangwayan,72228002
Molino IV,42103047
Sinabacan,37103016
Villa Hermosa,83725028
Masjid Bayle,156603017
Jamabalud,63037027
Molino II,42103045
Dongsol,63037019
Madrangca,60613020
Beneg,37101004
Canbalisara,83748020
Galutan,84805016
Calintaan Pob. (Sto. Niño),84808018
Telim,64505038
Juan (Pob.),12822009
Salubungan,43429021
Candadam,83708034
Pan-ay,104205021
Kanangkaan,86417013
Sacred Heart,137404091
Labuagon,101308015
Imelda Pob. (Posgo),86020024
Pasanon,86413020
Baculong,36917001
Baga-as,64511025
Kilalaban,97224006
Siboan-Otong,13314058
Upper Ulip,118207020
Suguidan Norte,13311037
Lalog 1,23116008
Bandila,64529001
Kioya,160314008
Nabalay,175902008
Matiag,97219029
Santolan,137502017
Matiao,118211006
Magcawa,150709015
Mangalut,150708004
Tabigue,103508028
Hinugacan,86007042
Baringcucurong,12932001
Lam-Apos,126302010
Anahaw (Pob.),51606012
Libertad Bajo,104214011
Luzvilla,97209012
Cabanglasan,25010011
San Isidro (Dao),86007076
Latang,144401005
Edera,168501021
Manaois,36910018
Unat,60406034
Lumapao,74608005
Villa Aurin (Pinagsama),45644023
Unag,21504047
Panghulo,137502014
Santa Maria Magdalena,43424071
Mindupok,128005009
Lutucan 1,45645023
Amaya V,42120031
Cabiton-an,86006014
Señor,104214017
Tubang,148101012
Daguan,153639004
Culing East,23107006
Kalasan,97322023
Padul,21527021
Walay,45629021
Amaya I,42120001
Cagsalay,82601008
Jewaran,82611012
Catagupan,175304006
Minoro,51733015
Capitan Bayong,101305003
Sumabnit,15512024
Las Salinas Sur,71228012
Lantangan,63014024
Dumalinao,97318033
Mabuhay II,175214028
Lomopog,124709022
Pating (Pob.),54111025
Cumabao,23137016
Tan Pael,63045051
Hucab,142703011
Kasily,174005024
Diamla,153623014
Azarga,175913002
Cambaquiz,71230020
Kasile,45804016
Lucutan,45627013
Binakalan,104308008
Cabeseria 3 (San Fernando),23114030
Gecbo-an,84822012
Dulapo,104209012
Lungsodaan East,71222017
Colalo,141111005
Catang,72205018
Upper Bayao,97330029
Balocawe (Pob.),82617004
Colabaoan,140122005
Nipaco,36910022
Santa Catalina Bata,31419029
Calabigan,148105017
Conaynay,63043032
Bungsi,61908011
Barbaqueso (Pob.),12807003
Batasan,124707001
Bala-as,74612005
Mabini Ext. (Pob.),30804018
Marilag (Punaya),45607051
Marawis,71247023
Lebbuh,150702063
Villa Magsino,45607087
Tubig Gantang,156607042
Megkawayan,112402189
Lusuac,140117002
San Cirilo (Pob.),51727015
Madangcalan,54102016
Liwan East,143211006
Masaguisi,175203019
Simlong,41005101
Alcala,50503001
South Manuangan,124711037
Santo Tomas,160305010
Landasan (Sarmiento),153811012
Isabela Eastside (Pob.),99701014
Jelicuon Oeste,63032020
Gambang,141103005
Sumile,160202101
Bgy. 20 - Cabagñan East (Pob.),50506021
Gadongan Mapantao,153617068
Old Sagay,64523015
Lunop,72212009
Caniguing,23112010
Matengen,153812029
Cavite West (Pob.),83739022
San Juan-San Lorenzo (Pob.),51722022
Raniag,23124013
Tigbauan Road,63012063
Bgy. 15 Pob. (San Miguel South),63041007
Calibungan,36917009
Agsalanan,63016002
Joaquin Macias,97218044
Don Mateo,160313003
Malagalad,97308023
Batingan,45804002
Ibabao Bana,34903037
Puting-bato,124716015
Bagbag I,42117002
Kapok,112410013
Nueva Estrella Norte,86411021
Ilaya Poblacion,63047017
Lantic,42104008
Bagong Kauswagan,97308030
Pilig Alto,23106017
Malagutay,97332047
Bagtayan,143208016
New Nazareth,168501022
Centro Sur (Pob.),60611011
A. Rivera (Pob.),30805001
Maddiangat,25011008
Sambag (Pob.),72211023
Bayobay,82604009
Soligao,60602037
Pasolo,137504024
Luz Village,124710017
Gayong-Gayong Sur,23114048
"Bgy. No. 35, Gabu Sur",12812024
Barangay XVIII,64531023
Marcelo H. del Pilar,63022106
Cosina,101320005
Yungod,104322018
Dapitan,72220006
Maunong,43405031
Candanay Sur,76106009
Calipahan,34930015
Barangay 326,133905028
Barangay 327,133905029
Barangay 324,133905026
Barangay 325,133905027
Barangay 322,133905024
Barangay 323,133905025
Barangay 320,133905022
Barangay 321,133905023
Balanni,21526004
Barangay 328,133905030
Barangay 329,133905031
Ka-atoan (Kaatuan),101310007
Pulung Maragul,35401019
Zone 5 Pob. (Bano),37105003
New Orlins,21517033
Taminla,67901036
Buluangan,67902009
Aguila,60615002
Joson (Digidig),34905015
Kilong-Olao,140102006
Old Macopa,112508011
Dagbasan,74614014
Central Katingawan,124709017
Cumaron,97318009
Bagani Gabor,12906006
E. Rodriguez,137404035
Linglingay,34917014
Gawil,97311013
Masamat,35413017
Nagsaag,15535010
Imelda (Badjang),86001025
Capataan,15532027
Patik,97203028
San Alonzo,104303010
Bita-og Gaja,63032005
Kagingkingan,86401006
San Agustin Norte,166819017
Ibabang Talim,45624022
Taloy Sur,141113013
Dalangiring,15545008
Gossood,36908010
Palinpinon,74623019
Bulabud,60413003
Nasingin,71226016
Santo Cristo (Barangay 3),42106045
San Alfonso,112505012
Jintotolo,54103012
Estanza,15522015
Lactawan,25013007
Estancia,60407008
Abilan,160201001
Danao Norte,175915003
Bayate,43410003
Pung-ol-Sibugay,72217060
Abilay,63029002
Quilib,41021037
Bagtong,82619004
Macatol,63037034
Batuan Ilaya,63034005
Virginia,60609042
"Jose Laurel, Sr.",43427011
Nalbu,142706025
Paraiso (Pob.),175104016
Hinangudtan,86017013
Lindang,98303011
Sacol,160201024
Zone V Pob. (Bgy. 5-Lanipan),56203009
Dacul,82623006
Digmala,34902007
Bebito,45622010
Lumbang Weste,175903010
Madong,63023027
Macatoc,175215012
Cagmanipes Norte,86003033
Tuanadatu,128005016
Head Tipan,97208005
Bantoga Wato,153603007
Bacdulong,126319001
Digal,153803008
Quinfermin,12924035
Kahawa,156613017
Central Bulanan,124709010
Bialong,153808004
Sagbayan,166816014
Colase,72240007
Colasi,51607012
Pongso,83706029
Lombo,72229008
Lumbangan,97332044
Kanluran (Pob.),175103008
Panampalay,97211024
Darigayos,13310013
Rizal II (Oquendo District),86003129
Saying,74622024
Langhub,156611013
Barangay 47-B (Pagkakaisa B),42105075
Anoling 2nd,36903002
Recodo,97332067
Mabuti,12813010
Alma Villa,175206029
Sagmone,160301017
Bagong Opon,97323001
Wright,61917059
Punta Baja,175323009
Ocad (Pob.),84811015
Ayos Lomboy,34911002
Dualing,124717003
Primicias,15528015
Tacadang,141109007
Calios,43426004
Villa Mag-aso,83708095
Kongkong,25009030
Pahinga Sur,45608020
Jalas,83751017
Mambacag,21528020
Quinasay-an,60401012
Palamis,15503019
Zone I-B,42106079
Tangngah (Tangngah Ungus Matata),157007043
Barangay 62-A (Kangkong A),42105083
Tanyag,175102007
Bacay II,160313014
Matapitap,36906020
Pangarulong,34913011
Kitambis,104304003
Takungan (Pob.),45810010
Osmena (Centro Sur Este),23109011
Andal Alino (Pob.),34930001
Ventenilla,36910035
Bonglo (Patagui),140113001
Pineda,137403016
Lorenzo (Pob.),12811014
Tumaguinting,153834011
Julita,87802005
"Aurora Hill, North Central",141102078
Bancoro,41025004
Tangaoan,12926034
Pissay,23102043
Poblacion I A,42121009
Poblacion I B,42113026
Macalpi,83715024
Barangay 587-A,133906194
Palanit,84818009
Can-abay,86002009
Casini,56209008
Bohe-Tambak,150706019
Dusoc,15511028
San Pablo Bata,34901033
Pasong Buaya I,42109020
Pd Monfort South (Guinsampanan),63018020
Dine,25009011
Capirawan,83739012
Comcomloong,12808005
Ramon Cruz (Area J),42123023
Carmelo I,60614018
Mangapo,51734028
Warey,15524078
Doljo,71233004
Taverna,54117034
Yumbing,101804018
Pinaod,31419025
Gumalang,112402048
Tanggal,23109019
Mialen,104209025
Binaliw,86003017
Gandawan,104217002
Pinagsibaan,41021030
Jelicuon Montinola,63012032
Cambalong,83736005
Buadi Ongcalo,153627014
Bulit,153822002
Guibongan Bayunan,63040089
Maninila,63040054
Bayabo East,23137010
Sunop,97308041
Yabawon,175902018
Sunog,72208025
Barangay No. 2 (Pob.),86009025
Cabano,67904002
Inug-ug,153810009
Barangay 32 (Salay-salay),42105026
Cabang,86008018
Sangke,64512012
Padangan,144403011
Talaba IV,42103068
Talaba II,42103066
Ambuetel,15517002
San Agustin,160301044
Coline,63002020
Talidtid,51710024
Cawayan II,45642005
Saysain,30802014
San Antonio (Pugo),148106017
Olo Cagarlitan,15527059
Mabuhay (Bongcanaway III),54103003
Annafatan,21504005
Tagumpay,137404117
Pacgued,140115010
Montes Balaon,45603027
Pamigsian,86402025
San Juan de Mata,36916064
Caratagan,63013025
Tubaday,13318015
Pagala,140103011
Pagali,12806010
Dungawan Pantay,45618022
Tanzang Luma II,42109094
Turod-Patac,12905033
Nasibac,97226008
Tamulalod,61904034
San Jose South,36901019
Mataas Na Bundok,45619031
Barangay 844,133912012
Kinangay Norte,104205014
Buswang New,60407005
Lupasang,97207007
Pinagrealan,37103013
Jacinto Lumbreras,42123016
Lower Santo Niño,97315013
Suawon,112314019
Santa Cruz (Catagbacan),52006005
Aglibacao,63013003
Landayan,43425005
Ani-e,104306001
Unas-unas,157006037
Natubo,104311009
Matiyaga (Pob.),175316036
Tubig-Puti (Pob.),156604021
Don Bernardo Nery Pob. (Tres de Mayo),104204019
Alvindia Segundo,36916003
Hibagwan,86402014
Cantomco,82613010
Sapilang,13303041
Bungkaung,156611006
Sooc,51719039
San Joaquin (Pob.),52007015
Soom,71244019
Guinihon,142706014
Abogado,36910001
Managos,15511042
Cubcubboot,12906019
Kibaning,101307004
Lapting,12920018
Guihing Aplaya,112404006
Poblacion (Gutalac),97223003
Pudpud,63030092
Tampilisan,98306028
Managok,101312031
Poblacion No. 2 (Barangay 2),74610020
Kahayagan East (Katipunan),97302024
Mangilala,126315007
Honrado,166723003
Cardenas,25705008
Torralba,60403028
Baretbet,25003002
Baybayaoas,36908002
Naulayan,83733008
Agsam,166810001
Agsao,175908001
San Francisco 2nd,35414007
Pawican,54105025
Barangay Zone 1 (Pob.),64522003
Banhal,142706006
Tamurong Segundo,12906046
Lipanto,86412016
Barangay Zone VII (Pob.),43412008
Poblacion Zone 10,83708066
Sinang-Atan,56212037
Mabayo,30808002
Centro 11 (Pob.),21529014
Sainz,112509022
Isla,137504012
Soso-on,104206014
Arebasore,74614002
Marangan,97308026
Macayepyep,12811015
Lucky,41012014
Decalachao,175309009
Port Lamon,166809023
Saguinsinan,45634034
Olang,76104016
Santisimo Rosario,43424075
Labinab,23108039
Bago (Lalung),64532001
Mananum Daan,104319009
Sibuto,153807029
Inapugan,56213024
Gua-an,63026011
Azucena,72210001
Poblacion District VI,83710023
Sinuagan,63037049
Mudiit,140107009
Namayan,137401018
Lanipga-Cawayan,51730020
Nagbobtac,84814018
Matandang Siruma,51735013
Buliok,153810004
Lalapung Upper,153604053
Poblacion (Jabonga),160205011
Bustrac,51723005
Ocampo-Rivera District (Pob.),34912021
Santa Lucia Old,34932024
Caulangohan (Marevil),87804010
Bitan-agan,160308025
Patag Iraya,51610017
Travesia,50504048
Cabeseria 17 and 21 (San Rafael),23114086
Dalena,23133006
Ambasador Alzate Village,34918002
Dumaguil,126311002
Phil-Am,141102152
Dumaguit,60415003
Abilay Norte,63034001
Sapul,175205058
Baluran,98316001
Bagong Pag-Asa (Pob.),175316004
Costa Rica,86001005
Cabatacan East (Duldugan*),21517027
Manila,50515024
Poloan,51711039
Anapolon,124718002
Tinambulan,153832007
Manili,126507007
Punao,64524017
Lambayagan,60616043
Tuguegarao,23112061
Almaria,71203001
Anurturu,21521002
Punay,72204010
Bacolod I,153611003
Barangay 289,133902003
Cubay South,60604006
Barangay 281,133904014
Barangay 283,133904016
Barangay 282,133904015
Barangay 285,133904018
Barangay 284,133904017
Barangay 287,133902001
Barangay 286,133904019
Aponit,15532006
Bongalon,51731003
Tubok,153626054
Imba,60605009
Tubon,124711039
Dangulaan,103506012
Tuboc,153615068
Imbo,15505008
Tubod,156613053
Tubog,71246049
Dororian,52005002
Sumacab Norte,34903079
Dumalan,72222014
Mahagnao,83710043
Maghaway,72250009
Botocan,137404017
Alas-as,60410002
Dayap,175111004
Agtatacay,63016003
Bugbugcao,13316006
Bal-ason,104308006
Dayao,61914027
Labogon,72230015
Lesseb,12926017
Bundagul,35409003
Pacalat,15527061
Barangay 90 (San Jose),83747123
Alilinu,21510004
Maduya,42104010
Pacalag,31421032
Aposong,153621001
Maduyo,63030070
Tabtabagan,12811020
Duhatan,41014018
Luntal,41034008
Campana,54121008
Arangote,60604002
Caroan,21514009
San Pablo 1st,35408024
Pulong Santa Cruz,43428018
Hermano,104302013
Mallorca,34927007
Bangonay,160205002
Mombon,86025038
New Lucban,141102076
Dela Paz Norte,35416005
Dietban,23128007
Calugusan,150703026
Lapgap,82615007
Los Arcos,160306011
Pinagtung-Ulan,41022022
New Nongnongan (Masimag),101304018
Cubay-Sermon,60616023
Daquioag,12813005
Sugbongcogon,104324010
Tarece,15532086
Cubay Norte,60412007
Cubay North,60604005
Dr. Camilo Osias Pob. (Cabuaan Este),13305031
Alitaya,15526001
Migcuya,101303009
Aro-aldao,51723004
Villa Miguel (Ugak),23123020
Villasol,175302011
Sabala Dilausan,153634055
Poblacion VI (Barangay VI),61914013
Cadulawan,72250002
Makapilapil,31419019
Saranay District (Pob.),34911062
Catamboan (Pob.),76103005
Banaybanay I,41022007
Ilang,112402049
Siblong,140103021
Toclong I-A,42109024
Toclong I-C,42109100
Toclong I-B,42109099
Sanguit,25008021
San Guillermo,112404023
Bibirao,51603004
Rifao,153815034
Bisaya,41007012
Tuy,43423011
Cutcut,35401007
Mangkasay,51608017
Centro Northeast (Pob.),21527011
Tue,144410019
Limabatong,97317016
Ungka II,63036019
Maipalig,12805027
Sagbok,86404017
Soledad (Pob.),86021040
Guinobat,50517020
Tamontaka III,129804035
Bgy. 23 - Imperial Court Subd. (Pob.),50506020
Mahanadiong,41032008
Lambuyao,63034017
Calilangan Dicala,153622012
Talayan,153816033
Candumarao,64511013
Mentering,104210036
Cagawitan,71217006
Lumbac Toros,153625007
Malusak (Pob.),174001035
Upper Malubog,104318013
Santa Eulalia,51701026
Ginictan,60401005
Tontonan,71230062
Canmarating,83701020
Mat-y (Pob.),63030076
Cauringan,15541015
Mantibugao,101314016
Pasir,153615053
Locotan,64515011
Mantija,72223025
Aglosong,63015002
Telaje,166819022
E. Alegado,128002012
Dalupirip,141106002
Solar (Pob.),98310016
Buyu-an,63045025
General Roxas,83718017
Lang-ayan,12927014
Binaliuan Menor,63045021
Himamaloto,86007100
Palampas,64524009
Bangon (Pob.),153620006
Lamud,153817006
Gairan,72211011
Guinacas,63037021
Payapa Ilaya,41012031
Ilosong,45635005
Guintampilan,86006025
Manlibunan,174005037
Maloray,72222020
Tagbakin,175210021
Kaumpurnah,150713005
Minahan Sur,45617012
Santiago Sur,13314055
Don Aurelio Chicote,112506003
Beckel,141110006
Kan-ipa,83708035
Talumpok Silangan,41005113
Butansapa,174004007
Rosary Heights XIII,129804032
Gumbil,104216018
Dalupirit,84817002
Cabulihan,86419001
Titunod,103508029
Mitugas,104216024
Camp Eduard (Geotina),166701004
Buadi Dayomangga,153627013
San Cayetano (Pob.),12820006
San Miguelay,83744014
Manlapig,36904011
Bugtongbato,60406010
Poblacion (Bago-A-Ingud),103511016
Mayamot II,34931012
Cagutsan,166724015
Igparas,60616033
Paro-on,63030090
Cantenio,82618012
Mancatian,35415016
Masalukot II,45608013
Torres Bugallon (Pob.),15527081
Tunggol,156603016
Masalukot IV,45608015
Santo Rosario,166702009
Villa Cruz,60612031
Bacong Ilaya,45616002
Barangay 86,137605086
Barangay 87,137605087
Barangay 84,137605084
Barangay 85,137605085
Barangay 82,137605082
Barangay 83,137605083
Savidug,20905004
Barangay 81,137605081
San Ildefonso,43401011
Barangay 88,137605088
Barangay 89,137605089
Maghulod,83748033
Tady,63044040
Rosario (Pob.),12908014
Belmonte,118202021
Santo Domingo (Lamboon),56209014
Balagiao,63025006
Talolong (Pob.),45622008
Wawa,160301027
Sampa,41027013
Buhawen,37111002
Gupitan,112305007
Doronan,153610009
Ibabang Cambuga,45628018
Mancao,50515023
Saurong,82617039
Cabugnayan,13316009
Siay,97219031
Arew,37102004
Domingo,63044021
Manila Group,153630026
Legaspi dela Rama,63022089
Nagpalangan,15513018
Julo,34924003
Katualan,112315013
Bool Central (Pob.),87805004
Pinagtongulan,41014038
Bacyang,60410003
Tongbato,150711011
Cambuja,43427007
Bensican,15536001
Tag-olo,97201044
Adovis (Pob.),56205001
Numnum,74622017
Casabangan,54116008
Abnate,112406001
Magaud,160305003
Cubcub,36908008
Lupok (Pob.),82609028
Mabusag Norte,12803020
Gatas,97227006
Lumbaca-Ingud,153601016
Ulay-Bugang,63002051
Sugbay,166724046
Toketec,15543022
Kamansi,72252011
Central 1 (Pob.),83740030
Dumalian,97324008
Kulambugan,98312006
Namagbagan,15539010
Buhian,50517013
Bawanta,13307006
Crisanto Sanchez Pob. (District V),34926023
Villar,60616078
Calaboa Oeste,63043028
Asgad (Juan M. Alberto),52008003
Pag-Asa III,42109081
Pallocan Kanluran,41005051
Laum Buwahan,156609021
Surngit,12920039
Singaran,97204013
Cagubatan,144410008
Millamena,60616048
Mapgap,86418028
Calansayan,41022011
Bantugo,12913003
Inaon,31418009
Quintong,15532074
Casalat,31419014
Masangsang,35413018
Babuyan,166807002
Bag-ong Valencia,97308002
Angkeling,144409004
Manggahan-Lawin,42111017
Maantol,61906019
Lucerdoni (Irong-irong),86020025
Caboloan Norte,63034011
Dalipey,141103004
Balat Atis,45641003
Ramcor,153819016
Santa Anastacia,41028024
Subadi Norte,12904027
Maricrum,56216049
Barangay 231,133901232
Gabunon,97328012
Bayogo,166813002
Il Papa,118202005
Caputoan,84810006
Pinagalaan,160301043
Barangay 236,133901237
Chavayan,20905001
Canmoros,86016013
Santa Isabel,160310008
Matina Biao,112402078
Belance,25007002
Kimamon,112318004
Cupis,148102005
Villarosa Pob. (Campiatot),86021006
Matandang Balara,137404066
Tanquigan,13314060
Puelay,15547017
Tanghawan,63016031
Panatan,153812035
Panatao,166706008
Alkikan,128007001
Kiwalo,50503028
Tamorong,12923009
Alnay,50514002
Buisan (Bengabeng),153602019
Bugso,126512004
Cabalantian,104318003
Lubon,144410013
South Baluarte,63022172
Dalih,156613010
Jumarap,60403010
Magdagooc,160205008
Manorigao,112504006
Antipolo Del Sur,52011002
Camaman-an,104305042
Parian (Pob.),35413024
Dolipos Alto,104209011
Central West (Pob.),13307015
Poypoy,175102006
Cabuluan East,21507006
Janipon,86025014
Pao 3rd,36903039
Bagong Sikat,51719004
Dulian (Upper Pasonanca),97332028
Kimlawis,112406013
Santo Cristo Norte,34908015
Agustin Navarra,61905002
Dipane,97207002
Barangay IV-A (Pob.),43424017
Tankulan (Pob.),101314017
Gala,104216017
Cansangaya,82605008
Kimadzil,124702014
Leondoni,83738099
Santa Cruz Ratay,51708041
Naliwatan,83724018
San Enrique (Lebas),67904008
Mabacong (Matoco),41005046
Kumintang Ibaba,41005034
Sulpoc,41031044
Maaliw (Pob.),45634026
Santa Arcadia,34903078
Binahaan,45630006
San Francisco 1st,35414006
Lumbac Bacayawan,153612029
Ban-Ao,54117002
Pob. District II,86416005
Barangay 581,133906187
Bangcal,103523001
Primera Parang (Pob.),43413010
Dicabisagan East (Pob.),23121010
Dawis,112403007
Niog III,42103052
Bgy. 64 - Bagacay (Bgy. 41 Bagacay),50506002
Ayusan Norte,12934001
San Jose Gusu,97332071
San Vicente (Ugac East),21515025
Masolun,153627046
Kulasihan (Villanueva),103512013
Salang,175304021
Pacabit,45610030
Lower Liasan,97328019
Kapok-Punggol,156605011
Caagaman,21505022
Tubuan,153830012
Segatic Daku,104205024
Suclaran,67904011
Paysawan,30802010
Manlawaan,83745009
Pagnitoan,71232015
Baborawon,101307002
Aggasi,12815001
Villa Padua,45619053
Romagooc,101308028
Alcate,175215001
Ablayan,72222001
Sengal,150702058
Mahaba,166814006
Buquig,12903006
Ganaderia,34919004
Dulong Bayan (Pob.),174004011
Borbon,160308003
Busing,54120003
Darahuway Daco,86005017
Calambeg,12818008
Barangay VIII,12934039
Talambo,103511020
Calacapan,104310004
Tamuk,150704017
Upper Biangan,128007029
Polot-an,63037045
Encarnacion,41008009
Moog,104314007
Caurdanetaan,15544019
Paragu,23137035
Lalog 2,23116009
Tiburcia,112305028
Tapi-an,166714021
Santa Cruz Sur,51716029
Pulong Bunga,42118038
Binicalan,160309009
Dahile,74614015
Bogtong Bolo,15527007
Magkiangkang,160301036
Bugtong na Pulo,41014012
Malauli,35412012
Calamcan,60409006
P.F. Espiritu III,42103054
Cambug,150709005
Lonoy (Roman Mosqueda),63019018
Pagdilao (Pob.),12819016
Tabayo,97219032
"Bgy. No. 55-B, Salet-Bulangon",12812050
Tupilac,98312019
Cantores,71209015
Pandaras,35416019
Malued,15518018
Puyog,174001047
Kayang-Hilltop,141102143
Ga-ang,72252021
Agcano,34911001
Balaquid,87803001
Barangay 740,133910054
Barangay 741,133910055
Capasan,12809010
Barangay 743,133910057
Barangay 744,133910058
Barangay 745,133914002
Barangay 746,133914003
Barangay 747,133914004
Barangay 748,133914005
Barangay 749,133914006
Malhacan,31412015
Binulasan,45620016
Pigcalagan,153812036
Tapilon,72221018
Green Valley,83738096
Imelda Pob. (Doña Aurora),34912005
Palencia,86020039
Masablang,143213024
Colongcolong,60406013
Bacyaran,86004002
Lower Pangangkalan,124711018
Villasol (Bato),74606004
Matabungkay,41013015
Base Camp,101315002
Fragante,60611015
Irasan,97211022
Media Once,72251026
Kinamaligan,54111020
Mambajao (Pob.),86407038
Barangay 84 (San Jose),83747117
Tabgon,51715032
Kalayaan,45801005
Southwest Poblacion,34918026
Lakambini,21528016
Calumboyan Norte,15527026
Pancilan,103519016
Padre Zamora,141102161
Sumoroy,84814030
Talanusa,97317027
Fukol,153816009
Taritien,175315019
Tominamos,86017032
Canidkid,118208009
Guadalupe (Guadalupe Mendoza),83713024
Davildavilan,37705005
Hinapu Gamay,86407027
Alinunu,21501001
Sebaca,97212017
Muslim Village,153630031
Pato-o,175909018
Manuyog,101805007
Binohangan,87804004
San Roque Madawon,51723034
Buanza,156601004
Habingan,45603011
Agbannawag,143213001
Kagbana,83710075
Tamurayan,97308043
Crossing Luna,160303035
Naguirangan,13316026
Bikil,63046015
Camating,104216008
Ilocanos Sur,13314028
Kauran,153801015
Tigbe,86003149
Lamag (Tubtuba),12915009
Talao-talao,45624034
Baloboan,97307005
Poblacion District VIII,83710025
Bagutot,13303005
Pance,36912003
Panay Norte,12912028
Manlut-Od,54117019
Anayo,25002016
Lasak,126502032
Bulakin II,45615016
Malin-awa,143213039
Bacsayan,13316003
Carohayon,56210009
Bitaog-Taytay,63043017
Talon-talon,97332085
Batangcawa,15511014
Barangay VI Pob. (Hawaiian),64526007
Maningalao,160207007
Datu Agod,124715013
Seminario (Burgos Jalandoni),63022028
Malatawan,54115025
Manggalang,45618033
Cadapli,13306007
Inabaan Sur,13313018
San Antonio (Paetan),97210023
Niño Jesus (Santo Niño Jesus),50507045
Kabac,72209006
Mapanique,54120013
Casicallan Norte,21513019
Mapaniqui,35405018
Agus,72226001
Candahug,83739009
Simamla,52011059
Mabasa,72205031
Tanguay,41014073
Cubag,23106009
Tutay,72237026
Cabug,104319003
Cubay,64516006
Taliba,41024024
Aragon,112505004
Bangahan,101316003
Carre,112414003
Capudlosan,83730004
Wangke,166706014
La Hacienda,71202007
Binday,15533007
Talimunduc San Miguel,36905050
Bacundao Este,15524010
Licod (Pob.),83748042
Macabacle,35404009
Medina,63003011
Mapandan,36908014
Pagdaraoan,13314041
Sorosoro Karsada,41005105
Baguinge,142703004
Mataphao,60415010
Kin-iway (Pob.),144403015
New Ilalim,37107015
Laperas,112414009
Tabon-Tabon,56209026
Bohe-Suyak,150711003
Poitan,142701017
Unib,25012018
La Suerte,160306007
Adela,72238001
Bayanihan (Pob.),45644015
Pogonsino,25003008
Lusain,153639008
Zone III Pob. (Bgy. 3- East Ilawod),56203007
Mambarao,34929020
"Bgy. No. 52-A, San Mateo",12812064
Soyung,23112059
Guevarra,36907007
Calibunan,160203011
Madanlog,63038013
Banocboc,51612002
Dangley,15501007
Budi,153612012
Cabalaoangan Norte,15531004
Bgy. 43 - Tamaoyan (Bgy. 67),50506069
Villanueva,83713058
Dorongan,15522013
Barangay 21-A,83747043
Caniag,36903019
Ingud Norte,23102030
Casusan,104201006
PNR Station Site,15532081
Lanciola,63044027
San Bernardino,51708032
Kisawa,101308014
Tinalmud Viejo,51718072
Tarugan,83728035
Adaoag,21506001
Samporna (Pob.),153604041
Amomokpok,51730003
Pamacaun,112301031
Adaoay,141107001
Cang-agong,76106011
Linampongan,61912016
Isok II Pob. (Kalamias),174001028
Gura,56207017
Leuteboro II,175214013
Guimod Sur,12920014
Barangay 10 (Kingfisher),42105002
Lumbatan Ramain,153624048
Legarda-Burnham-Kisad,141102119
Ibabang Wasay,45605017
Barangay 21-C (Pob.),112402154
Dolores (Piring),35413010
Mali-ao,63036012
Sibulan,112412014
Banuang Daan,175309001
Dugo,21510016
Apo-apo,37102002
Ogoog,144401010
Cabascan,86418004
Katilingban,64528043
Caragumihan,52002006
Andres Bonifacio (Lower Bokawkan),141102117
Pagan,101309023
Paniangan,104318008
Semut,150708007
Bontoc Ili,144404005
Santa Maria (Surngot),21511026
Mariano Espeleta III,42109071
Villa Rey,23112064
Cansumalig,74606007
Poblacion Looc,72224032
Malocloc Sur,61905009
Bagong Sirang,56206003
Baquero Sur,36909007
